mean,std,var,skewness,kurtosis,rms,peak_to_peak,crest_factor,impulse_factor,shape_factor,entropy,hist_bin_1,hist_bin_2,hist_bin_3,hist_bin_4,hist_bin_5,hist_bin_6,hist_bin_7,hist_bin_8,hist_bin_9,hist_bin_10,lpc_1,lpc_2,lpc_3,lpc_4,lpc_5,lpc_6,lpc_7,lpc_8,lpc_9,lpc_10,lpc_11,lpc_12,id,label
0.0001335679315127153,0.7071433349199036,0.5000516961216429,0.0004996561536541061,-1.4987680826130085,0.7071433475343137,2.049062556738001,1.4511139935759543,1.6122333792461265,1.1110315153622967,10.79041454679329,0.9507968319920392,0.45990924454752796,0.371740114763805,0.34076177186682105,0.31931522678429386,0.3169322773306801,0.34076177186682105,0.3717401147638048,0.46467514345475597,0.9436479836311967,0.9785650036994473,0.2761646472766305,-0.0016115482279263859,-0.1000627578891696,-0.15799436554876162,-0.06570234010918521,-0.05767240877777967,0.002065984537147538,0.022892388629354124,-0.015653911168729,0.040636527334567754,-0.020525776912038194,10,0
-2.7001802070746213e-05,0.7071815903307677,0.5001058017027536,-0.0001391969275085842,-1.4989458257039439,0.7071815908462628,2.0408310521699917,1.4467158645414495,1.6075203485990768,1.111151393303201,10.79011234467286,0.9522392228076152,0.464156807097179,0.3684543726441524,0.3421362031695703,0.32299571627896495,0.32299571627896456,0.32299571627896495,0.3756320552281296,0.4617642462358536,0.9665945879755702,0.9486358285730097,0.3185177323566541,0.004421278021062317,-0.14430496261300413,-0.12617686821313903,-0.08576429029019923,-0.027498280606784147,0.01980472418985754,-0.034026751382803234,0.03157020727052339,-0.02279693518904813,0.018006706912220817,11,0
0.00017883641431260412,0.7071498093438479,0.5000608528550404,-0.0002839689851260964,-1.4987630495334163,0.7071498319574879,2.050662968579828,1.4546275406157365,1.6158898059279851,1.1108615510221862,10.790904655850145,0.9405304367668543,0.4643124941000929,0.3666878158534067,0.3381147392934008,0.32144711130006415,0.3214471113000645,0.32859038044006555,0.385736533560077,0.4500259558200898,0.9595791544735258,0.9741657853536686,0.27343367397651763,-0.03568347667283326,-0.06613890581418773,-0.11201793000515964,-0.08850439330932422,-0.06197406800049646,-0.02232479517557233,0.013501501459722823,0.0036937729445801855,0.04473049391552149,-0.02537689254525883,12,0
0.00017239686366046173,0.7067377909106564,0.49947830510127467,0.00012253104809635266,-1.4986675060290429,0.7067378119373218,2.042698748612056,1.4480159364701906,1.6086768056760874,1.1109524178287276,10.790712826016994,0.9441974440971743,0.4685131621342941,0.3609463647055023,0.35138487160072057,0.31313889918159454,0.327481138838767,0.33465225866735276,0.37050785781028384,0.4637324155819036,0.9609300570305415,0.9818319908152114,0.2610376745787311,-0.01400022239033267,-0.13517913015835722,-0.05229850309733452,-0.07068998981840062,-0.06503580313686025,-0.057853142515026955,0.01890973611344827,0.014582841935408125,0.036149478975295926,-0.019481583932621883,13,0
-0.0001472751407332034,0.7068047761340184,0.49957299156585977,-0.0011781284484004562,-1.5001062311389295,0.7068047914776943,2.0396959699682204,1.4489460327163488,1.6093885293485668,1.1107304847865418,10.791235567448407,0.9503752476062413,0.46202121609069163,0.3782349851934159,0.33035713896640123,0.3183876774096476,0.3135998927869461,0.3542960620799086,0.3614777390139608,0.4548395391566394,0.979101955342449,0.9854479754847454,0.25867945987871127,-0.006081524407629541,-0.13272231895291509,-0.1034313581790149,-0.015796660733562673,-0.08646228743357416,-0.024094530545422214,-0.02375753511978246,0.04024870721132593,0.015927494778100498,-0.008317929267822917,14,0
-0.000349349600771787,0.7069105078516774,0.4997224661111164,0.0014934287940966606,-1.4989000731605893,0.7069105941745816,2.0324394301189956,1.4386231739950912,1.5980999298643201,1.1108537376235628,10.791209360280398,0.97058550467332,0.4540610405526173,0.3891951776165291,0.3267317540484444,0.32192687531243785,0.3219268753124375,0.3387439508884607,0.3603659052004901,0.4588659192886241,0.9777928227773309,0.9649851309833058,0.3057988236951689,-0.029186342274512694,-0.09584546521810493,-0.1365900782168563,-0.07060380329393486,-0.06321997993854249,0.006869588286000674,0.010061466110807004,-0.010217271761846357,0.022600597411625335,-0.0017317863208716404,15,0
-0.00041137562669302935,0.7068123398455348,0.49958368375791984,-0.0007828538220454903,-1.4986193347729173,0.7068124595589881,2.0419085662669385,1.4475300561214028,1.6082643407154613,1.1110403779972204,10.790322560161846,0.9613019198937975,0.46391187178954435,0.3730425360781903,0.33239046483890017,0.32999916653070666,0.3204339732979329,0.3252165699143196,0.3706512377699966,0.46391187178954413,0.9565193232774115,0.9413284955964435,0.3292929044993956,0.02299994308421411,-0.16763155297189794,-0.13193365109398403,-0.06735769332560722,-0.048863337674805433,0.020195064686695362,-0.009280746931977009,-0.015872580077109687,0.03624016116054567,-0.007306300677420021,16,0
-4.9851081629056875e-05,0.7068360922621763,0.4996172613244637,0.00027677734511384773,-1.4984637805532397,0.7068360940201017,2.032144940098653,1.4403265861509755,1.6000655358889242,1.1109046734774393,10.790812868696397,0.96111500782281,0.46373799127450555,0.3724320655313387,0.3363902527379835,0.31236237754241325,0.32918189017931204,0.3508069778553256,0.3580153404139967,0.4613352037549488,0.9755317329401532,0.9635968059437219,0.266489781549465,0.04384243771833519,-0.16538067317365554,-0.05746223649564705,-0.10276642945897214,-0.07961589644382244,0.020685704722146626,9.399495300986137e-05,0.016060928005314227,-0.04384933259280081,0.04168195064434328,17,0
-9.59506278642528e-05,0.7070867293846225,0.49997164287184237,0.0005485221890363168,-1.4991126862873159,0.7070867358948019,2.050751945710373,1.4551295604243513,1.6169386258342882,1.111199077945162,10.78952589556389,0.945251602249983,0.4714353079231653,0.3666719061624617,0.3381000693186337,0.326195137300372,0.31667119168576235,0.34286204212593857,0.361909933355157,0.4690543215195127,0.9381086430390254,0.968020619765297,0.283369389370754,-0.04034686584344675,-0.0722850605643331,-0.10858465445210362,-0.10177071605900545,-0.009870405548697659,-0.046282706859335505,0.00583249635783374,-0.0006316960989556646,0.019902576344772605,0.0009658512161861881,18,0
-9.271472797928865e-05,0.7072782622218622,0.5002425402115773,0.0006582383369926649,-1.4987537292786481,0.7072782682986931,2.052433363097167,1.4512839069774621,1.6124267145477946,1.1110346547602385,10.790432092799685,0.9420981868479105,0.47104909342395523,0.37588766040901456,0.33068597972691804,0.316411764774677,0.32116983642542385,0.33544405137766525,0.36875055293289405,0.46867005759858144,0.9420981868479109,0.9643474771715926,0.2985015874576966,-0.0355224107871981,-0.10642799600341007,-0.09190337045693489,-0.0942781350592372,-0.06860902816801999,0.0312967701754988,0.015785597077346475,-0.03766110356164166,0.00857672287029307,0.014426257934440427,19,0
8.761133992044035e-05,0.7074268621062878,0.5004527652295487,-0.0002067499176860125,-1.4980306469176181,0.7074268675314046,2.0392605060177305,1.4442192246788221,1.604541002333526,1.1110093086389692,10.790767775292316,0.9769166293963812,0.4549366656502756,0.35916052551337546,0.3352164904791504,0.3256388764654604,0.3256388764654604,0.33761089398257293,0.371132543030488,0.45254226214685306,0.9649446118792697,0.9415436169861774,0.37240112653419233,-0.10329282364301826,-0.07935358983815659,-0.13440510678529258,-0.07531253277965634,-0.0310046013992218,0.031505922262229806,-0.048181448949951466,0.014822750551459275,-0.0005132634032422329,0.010474104500190864,20,0
9.000789782109657e-05,0.7070238920817303,0.49988278397439834,-9.786797050973432e-05,-1.4987807438949037,0.7070238978109722,2.0472796739987995,1.4542558867306978,1.6155986085945924,1.1109452080174198,10.790798502405497,0.9468547883903509,0.45553970927596227,0.37921892028731957,0.33628847648120774,0.3195933038899421,0.3148232545781521,0.3362884764812076,0.37444887097552937,0.4555397092759625,0.96593498563751,0.9630174060285436,0.3600286881690557,-0.0721119828360456,-0.16791865603118222,-0.10334963494548924,-0.03739929983517711,-0.02806381030706618,-0.02107267213100178,-0.01501915437587129,-0.006755275052015183,0.05057123388784212,-0.018907867966148153,21,0
0.0001089865630314775,0.7069612604900222,0.499794223833641,0.0005564160713706867,-1.498979848100252,0.7069612688908156,2.043786932687004,1.4480600196578859,1.6088397498594185,1.1110311230328132,10.790524226634618,0.9460838207130863,0.46587460868447433,0.38225608917700454,0.3225285752430976,0.3249176758004539,0.3225285752430976,0.3416413797019478,0.36553238527551063,0.46587460868447433,0.9556402229425124,0.9442066213612789,0.35014497553069096,-0.02735312415094563,-0.16888090537519135,-0.09109801712860374,-0.07103690242456699,-0.04198104033503703,-0.03670637513751934,0.01572348170378211,0.04384163446953116,-0.013265372398561287,-0.004752558184108225,22,0
-2.7614852073824282e-05,0.7071385041120222,0.5000448639977884,-0.0003471150710640523,-1.4998020375384091,0.7071385046512235,2.033000700506772,1.4401413587752216,1.599775489264195,1.1108461537586387,10.79068119167237,0.982326426155281,0.45633745958313787,0.3650699676665101,0.33624865442968055,0.32423977391433484,0.3218379978112655,0.33144510222354245,0.37227529597571757,0.45633745958313765,0.972719321743006,0.9706990552729315,0.2834878644180032,-0.007572104730706702,-0.10203582348945842,-0.12627712033393218,-0.08514369579466087,-0.05833902400267347,-0.014588038085933687,0.03647681709631604,-0.0006140502396613619,0.00782405490586773,-0.0030347238429357538,23,0
-0.00023255761838374828,0.7070244195805421,0.4998835298832024,-0.00016541442913614072,-1.4981844931857142,0.7070244578274844,2.0328595604303734,1.4381093793164366,1.5978144144920958,1.1110520781469142,10.790611995946517,0.9751887998501503,0.45877108564378993,0.36509531422961294,0.3386739428051015,0.32426228566445886,0.32426228566445886,0.3362719999483277,0.36509531422961294,0.4611730285005637,0.9703849141366028,0.9461620673705081,0.3517905080311292,-0.03361147654450165,-0.16556710221653306,-0.08583036365156768,-0.1014119726897179,-0.02938180823997159,0.016771209237681457,-0.022947623141946906,0.008167995993416046,0.035107977243591215,-0.020731439910883255,24,0
0.0003111386753877768,0.7072463495193201,0.5001973989084043,0.000938440613914977,-1.4990840582555145,0.7072464179588892,2.0424231690106227,1.4510438094793763,1.6120920722137038,1.1109878707191554,10.790633258583046,0.9491062341596055,0.4590135943542679,0.3705578496089142,0.3466508915696292,0.31079045451070203,0.3227439335303448,0.33230671674605833,0.3777299370206994,0.4518415069424822,0.9754038880028176,0.9776668264455213,0.27931482369863336,-0.003238219585471317,-0.15263850825467867,-0.08915899599087808,-0.10048942231163499,0.022971514202267354,-0.04527355432017884,0.006492630225191919,-0.002154744527939222,-0.024826132219371702,0.033387067586046926,25,0
-0.0003295163815466122,0.7069213083694492,0.499737736226774,0.0008583541130320272,-1.4995384198209534,0.7069213851679829,2.036976310923512,1.4437961119513472,1.6039703115312038,1.1109396252379256,10.790482282862506,0.9636295790352499,0.46982934699231094,0.352372010244233,0.34518074472904475,0.32120985967841664,0.3236069481834793,0.32600403668854244,0.37154871828473546,0.46024099297205945,0.9756150215605656,0.9494642839904162,0.31025131578823545,0.052144027760577416,-0.1980066485826964,-0.135763095028114,-0.04311192761335845,-0.04347545757529221,0.0004535623487160051,-0.019948041152547377,0.013287974544661225,0.02709541335052854,-0.010949961665022668,26,0
-0.00028234745149608494,0.7068835773484136,0.49968439192489056,0.0010294752762378201,-1.4994916708402122,0.7068836337368223,2.0461102967622367,1.4488071480719633,1.609467447385411,1.1108914319806127,10.790787959236747,0.9473959275643369,0.4677319944650127,0.3794356485711074,0.3269351185801364,0.3269351185801364,0.31738956767268733,0.3436398326681724,0.3603445467562089,0.4725047699187375,0.945009539837473,0.9688110604516547,0.32573632400996616,-0.07441411744123294,-0.10896729795977522,-0.08280144640779527,-0.10017094323525512,-0.04228057637285875,0.013688752766911384,-0.027068077617996747,0.02237694468002435,0.0046818828692787445,0.002062292477294551,27,0
-5.199069582204757e-05,0.706852067865255,0.499639845845387,0.00036904717268061325,-1.4982238541179014,0.7068520697772763,2.052390330423136,1.4528992492093384,1.6138321504382578,1.11076673163435,10.791476029045567,0.9492551970357099,0.4496471985958626,0.3735164559764575,0.3425883417873239,0.32355565613247256,0.3164183990119035,0.3402092560804673,0.3758955416833139,0.46154262713014493,0.9397388542082838,0.9348239417568452,0.3396628340573978,-0.010787323181492905,-0.08624462192656901,-0.1943067842676999,-0.0998423954592556,0.013075491416307483,-0.0039335816871783795,0.014850138237352163,0.008189705512775758,-0.056486142334197895,0.042242218870129265,28,0
6.310238913642425e-05,0.7072533157179719,0.5002072525940653,0.0010051781324444474,-1.4977550173768366,0.7072533185330252,2.039348591586601,1.4437842459137935,1.6043705261780616,1.1112259540985852,10.790194566762388,0.9768744334435195,0.44533981524631017,0.3782994129511667,0.32562481114783987,0.3352020114757175,0.31604761081996186,0.33759631155768693,0.3639336124593504,0.47646571631191276,0.9481428324598866,0.971611802530445,0.29811341038983,-0.0029198149125144505,-0.18491159478948035,-0.056858965501881714,-0.08158279905158419,-0.03796543011405001,-0.022030460791750577,-0.02177665775281957,0.03398765930475155,0.007588034416066744,-0.00041672190282978315,29,0
-9.044459469637663e-05,0.7068616935104048,0.4996534537523975,-0.001985006706808556,-1.497717640875228,0.7068616992967027,2.0476022092650377,1.450128980487852,1.611173177869203,1.1110550851326153,10.790592079098309,0.953859588137996,0.4506986553952034,0.3886977821662336,0.32192761099657363,0.32192761099657363,0.324312259966919,0.3410048027593336,0.3672359414331285,0.4602372512765831,0.9538595881379971,0.9483249324471428,0.31191380469134283,-0.010752500172791842,-0.11002202777312078,-0.09914046563806389,-0.11451163131412587,-0.043261262159281576,-0.032145617936176825,0.03954636146632126,0.009763417746784122,-0.0007240105472112475,0.0008986313268937547,30,0
-0.0002506173260670465,0.7074067886527351,0.5004243646319754,0.00018620135707060552,-1.4993945799015933,0.7074068330465995,2.042030116702456,1.444289055410382,1.6045220379705705,1.1109424612475927,10.790669699646354,0.9564623871238379,0.4734488816262995,0.3610645511392486,0.33715299146115285,0.32280605565429527,0.32041489968648534,0.3299795235577241,0.3730203309782968,0.4734488816262997,0.949288919220408,0.9759394944015829,0.2517279804784439,0.012674804056192958,-0.08165929568642173,-0.14247705870695831,-0.08415943215659938,-0.04314597072472304,-0.02213995468851398,-0.003150333904495907,0.02623530058948601,0.031000095726204772,-0.023086687108283727,31,0
0.0001435100002112038,0.707154914655911,0.5000680733220086,-0.0007235031280134539,-1.4999717435654358,0.7071549292178686,2.03756393582634,1.4413242205783594,1.6009602116227557,1.1107564757222628,10.790925775540135,0.9657480694965108,0.4625046585926218,0.3666487708014046,0.3378920044640398,0.31872082690579634,0.32351362129535705,0.33070281287969866,0.3762343595805263,0.4672974529821824,0.95855887791217,0.9690487645648868,0.28472611746592885,0.016841763867626824,-0.15584568840041854,-0.08632023957897335,-0.08974102979959356,-0.08264654211025513,0.02585615044022211,-0.03168557532951981,0.042652834419668474,0.04952018224423087,-0.04369643027482097,32,0
-0.00013640267087485988,0.7068590910552337,0.4996497746074311,0.00025145695686736063,-1.4984493569572432,0.7068591042160522,2.0450238059030625,1.453075718266529,1.614385243745389,1.1110124706173583,10.790474171363199,0.9646128540439628,0.4632051823874475,0.3605359924768275,0.3366594366836603,0.3247211587870766,0.3199458476284429,0.3366594366836605,0.3676989592147777,0.4751434602840309,0.940736298250796,0.9441451833637677,0.3242539750959892,-0.006669154949143642,-0.15143019523416906,-0.0916692552618618,-0.07167518139160962,-0.07422085355078166,-0.010955384120840832,0.018604820130308463,-0.002008319163712439,0.04958348814719772,-0.032183937663822985,33,0
0.00030779542778674746,0.7073069040380967,0.5002830564999574,0.00012201535807376681,-1.4990961244374477,0.7073069710090399,2.0389117963646193,1.4443337219230028,1.6044652557701276,1.1108687912056252,10.790722847150082,0.9698992698094899,0.4598040982800547,0.37359082985254444,0.32569456961503856,0.32808938262691384,0.32569456961503895,0.33287900865066444,0.37359082985254427,0.46219891129192975,0.9531355787263629,0.9446529262182042,0.3576124331589567,-0.057730327264697234,-0.13313292120098708,-0.07861735230679699,-0.1205381380703394,-0.0280973311995163,0.007717056705222324,0.012520571145296571,-0.023717288397100387,0.010873375780247352,0.010814659215706622,34,0
2.135503659252483e-05,0.7070860207353085,0.49997064071929304,0.00038750068251021787,-1.49819660967889,0.7070860210577852,2.066514855567184,1.4634818841033674,1.626305799933393,1.111257896389871,10.789927530127667,0.9262273120580391,0.46547648080467785,0.366237840227031,0.34497241724610644,0.3166185199382073,0.330795468592157,0.33079546859215664,0.37096348977834753,0.47492777990731116,0.9120503634040891,0.9724964509946119,0.286955029380404,0.006697678000820338,-0.14913028721324198,-0.13505075702337357,-0.0594516700849399,-0.03720959369733279,0.013561981899536888,0.031274601443302616,-0.05349933218159953,0.0035063665399825833,0.01978551042386361,35,0
-0.00015708612063254027,0.7066062169193349,0.4992923457890541,-0.0004782579332681475,-1.4984383913976136,0.7066062343802971,2.0440154223712916,1.4470816420239228,1.6076357448091054,1.1109502726885734,10.790584780666247,0.9579222304636466,0.46343369753104097,0.3678803578339189,0.32965902195507035,0.31771485449293013,0.33204785544749826,0.3296590219550706,0.372658024818775,0.480155531978037,0.9412003960166517,0.951378613119501,0.326609880142937,-0.05634956243856309,-0.09715763357476306,-0.09891974081010063,-0.07339455321778916,-0.08737406640581497,0.014703947310264304,0.04302073396367963,-0.05262945579169158,0.015987722241996245,0.013254417813042,36,0
3.07416767278499e-06,0.7071637278581723,0.5000805379982671,0.0005276353745825224,-1.498684395890557,0.7071637278648542,2.0489186184016956,1.4509895303666354,1.6121056985764801,1.111038822016265,10.790449076449093,0.9413311588746913,0.4647077872925694,0.3717662298340555,0.33601947696539614,0.33840259382330673,0.3026558409546479,0.33601947696539614,0.3789155804077871,0.4575584367188373,0.9532467431642454,0.953426522784504,0.2955464205143402,0.03208904722423104,-0.174530449714707,-0.09749232777150507,-0.06336974206959738,-0.05370292125465662,-0.01082199025773992,-0.01016374751808312,0.008273097524980462,0.0323121174825893,-0.012924136305121639,37,0
-6.661735487731735e-05,0.7070148238186715,0.4998699610993471,0.0006659335138734522,-1.4991837615443742,0.707014826957129,2.0383856867815906,1.4441433540433237,1.604583276621968,1.1110969504027721,10.790096937726462,0.9749404641070442,0.45752734310674553,0.36650096070854504,0.330569493972413,0.330569493972413,0.3209877695094447,0.3257786317409286,0.3808735474029978,0.4647136364539721,0.9533815840653656,0.9707297732825554,0.2939952091750621,-0.0037772776673891096,-0.16092639509404483,-0.12282631190013961,-0.03817383028257778,-0.0042999753489395155,-0.04240177538414372,-0.023346706017223405,-0.008815463375189181,0.0592150371672274,-0.020235175970041444,38,0
0.00021607979913316078,0.7067830116499817,0.4995422255570181,-0.000633920205646855,-1.498208995781135,0.7067830446802595,2.0424179925273043,1.448137702094752,1.6090255431462572,1.1110998220809933,10.790440680560867,0.953890043383935,0.45662405585546767,0.38012159623570363,0.32991685711023316,0.32752615524711554,0.32274475152088045,0.3370889626995859,0.36577738505699786,0.46140545958170315,0.9610621489732863,0.9687591481579857,0.31276585906038273,-0.047895802085697874,-0.12440644360609354,-0.0820955750527479,-0.09232309652244237,-0.03381151601750898,-0.00827498284027189,-0.020349680836458946,0.006543179121828286,0.026422981882259545,-0.0025280198366386293,39,0
-7.449273240799342e-05,0.7064929439146019,0.4991322798011209,-0.00013135237174093044,-1.4979727915526937,0.7064929478418649,2.054461584423448,1.4696201195904777,1.6332131030705073,1.111316510504508,10.789873273124147,0.91027118816866,0.4777141222503934,0.363633137832389,0.34699632760476334,0.31372270714951206,0.3279828302017626,0.3351128917278879,0.37076319935851426,0.46583068637351793,0.9554282445007868,0.9651483673093169,0.3076574938722594,-0.04701612435336909,-0.08715158630106236,-0.14401713502366714,-0.04618963535243631,-0.04539726129304569,-0.005490401606840326,-0.015964458112661815,0.002954227553329869,-0.001847180518830243,0.019819959462895123,40,0
-0.00018625995486728272,0.7068465688308172,0.4996320718678992,0.0002946192675620572,-1.4987346130357928,0.706846593371341,2.043389732818722,1.4456198916551315,1.6064632740941687,1.1112625686513506,10.789732055374056,0.9462677231585842,0.4803025564517056,0.3703825684080319,0.3273703991735506,0.3273703991735506,0.32020170430113726,0.3297599641310216,0.3727721333655031,0.4611860367919365,0.9582155479459395,0.955393550044729,0.3040448171117544,-0.008241708458746586,-0.12470241805856881,-0.11436430051313884,-0.08921074589454127,-0.024306720354194743,-0.02928744539702066,0.010497940569800348,0.024622240298093342,-0.010253706919706803,0.0030552697812416567,41,0
1.4454360929470889e-05,0.7072633440200222,0.5002214377943843,-0.0008800823377671583,-1.4990624326093873,0.7072633441677244,2.04321164287394,1.4498520809482207,1.6105864506087886,1.1108625988628065,10.79109151906881,0.9559092944736621,0.46122623458354195,0.38236371778946465,0.3321784798295976,0.3202296136486768,0.3226193868848608,0.3345682530657819,0.37041485160854387,0.46600578105591,0.9487399747651112,0.955450042708602,0.29839217803366946,0.02956974195660445,-0.14992140756788888,-0.14755621591511756,-0.07358458130620765,-0.01278469720889266,0.010622182453277777,-0.03652224784141449,0.009927688757879666,0.01556013458019139,0.0013147568967967274,42,0
